DateTime,Vin,Vout,Freq,Load,Capacity,BatteryVolt,CellVolt,Temp,ups_name
06/11/2025 03:35:00,228,220,59.9,025,,272.5,,25,UPS_9F
06/11/2025 04:35:01,229,220,60.0,025,,272.5,,25,UPS_9F
06/11/2025 05:35:01,229,220,60.0,026,,273.1,,25,UPS_9F
06/11/2025 06:35:01,228,220,60.0,025,,272.8,,24,UPS_9F
06/11/2025 07:35:01,226,220,59.9,026,,272.5,,24,UPS_9F
06/11/2025 08:35:02,227,220,60.0,025,,273.1,,25,UPS_9F
06/11/2025 09:35:02,228,220,60.0,025,,272.5,,24,UPS_9F
06/11/2025 10:35:04,226,220,59.9,025,,272.5,,24,UPS_9F
06/11/2025 11:35:04,224,220,59.9,026,,272.2,,24,UPS_9F
